Date,Open,High,Low,Close,Adj Close,Volume,stock
2013-01-02,205.389999,207.880005,204.880005,207.729996,185.506058,420700,GWW
2013-01-03,207.639999,208.5,205.869995,207.070007,184.91668700000002,325800,GWW
2013-01-04,207.330002,208.570007,206.279999,208.419998,186.122223,301800,GWW
2013-01-07,207.16000400000001,207.619995,205.940002,207.119995,184.961349,187000,GWW
2013-01-08,207.860001,207.860001,203.66000400000001,203.66000400000001,181.871521,450400,GWW
2013-01-09,203.83999599999999,206.669998,203.83999599999999,205.059998,183.121704,403900,GWW
2013-01-10,203.990005,203.990005,201.490005,203.75,181.951859,812500,GWW
2013-01-11,203.179993,205.990005,203.179993,204.630005,182.73774699999998,309800,GWW
2013-01-14,206.53999299999998,208.270004,206.449997,206.990005,184.845291,515100,GWW
2013-01-15,206.970001,208.220001,205.66000400000001,208.070007,185.809677,460000,GWW
2013-01-16,207.600006,208.639999,206.520004,208.190002,185.91683999999998,256400,GWW
2013-01-17,208.970001,210.440002,202.830002,210.33999599999999,187.836807,534300,GWW
2013-01-18,210.399994,210.399994,208.399994,210.229996,187.738586,573300,GWW
2013-01-22,210.11999500000002,211.229996,209.080002,210.47000099999997,187.952972,320800,GWW
2013-01-23,210.210007,211.00999500000003,208.240005,209.789993,187.345642,444700,GWW
2013-01-24,204.979996,215.789993,204.190002,214.309998,191.382095,908900,GWW
2013-01-25,214.61999500000002,217.11000099999998,213.710007,217.08999599999999,193.864685,434600,GWW
2013-01-28,216.850006,217.479996,215.07000699999998,216.649994,193.471786,400300,GWW
2013-01-29,216.539993,219.289993,215.88999900000002,218.61000099999998,195.222061,436900,GWW
2013-01-30,218.25,219.25999500000003,216.86000099999998,218.55000299999998,195.168518,601300,GWW
2013-01-31,217.67999300000002,218.91000400000001,216.229996,217.82000699999998,194.51658600000002,562300,GWW
2013-02-01,219.36000099999998,222.05000299999998,218.27999900000003,219.61999500000002,196.123978,398600,GWW
2013-02-04,217.309998,219.330002,215.229996,217.13999900000002,193.90936299999998,692200,GWW
2013-02-05,217.88999900000002,218.74000499999997,216.83999599999999,218.69999700000002,195.30242900000002,469900,GWW
2013-02-06,217.350006,218.66000400000001,216.330002,217.86999500000002,194.561203,420000,GWW
2013-02-07,216.770004,218.210007,215.08999599999999,215.86000099999998,193.476746,428800,GWW
2013-02-08,216.27999900000003,218.24000499999997,215.600006,216.710007,194.238617,414200,GWW
2013-02-11,216.399994,217.99000499999997,216.38000499999998,217.61000099999998,195.04525800000002,438900,GWW
2013-02-12,219.69999700000002,223.19999700000002,218.850006,223.08999599999999,199.957031,583000,GWW
2013-02-13,222.460007,226.32000699999998,222.460007,225.61999500000002,202.22467,560900,GWW
2013-02-14,225.100006,226.539993,224.63000499999998,226.289993,202.825165,388900,GWW
2013-02-15,226.92999300000002,231.020004,226.850006,229.479996,205.684433,590500,GWW
2013-02-19,229.190002,230.41000400000001,228.67999300000002,229.13000499999998,205.370712,369200,GWW
