Date,Open,High,Low,Close,Adj Close,Volume,stock
2013-01-02,40.833351,41.03001,40.073536,40.583061,32.312855,1950700,DRI
2013-01-03,40.30595,40.457912,39.948391,40.082478,31.914279999999998,2025700,DRI
2013-01-04,40.207623,41.637863,40.207623,41.530594,33.067295,2979800,DRI
2013-01-07,41.557411,41.557411,40.895924,41.155155,32.768356,2029700,DRI
2013-01-08,40.440037,40.609879,40.14505,40.502609,32.645405,2035900,DRI
2013-01-09,40.583061,40.958496000000004,40.511547,40.94062,32.998455,2043500,DRI
2013-01-10,41.1194,41.1194,40.180805,40.440037,32.594971,1805400,DRI
2013-01-11,40.448975,40.529427,39.742794,40.153988,32.364414000000004,2302900,DRI
2013-01-14,40.180805,40.279133,39.850063,39.903694,32.162682000000004,1699000,DRI
2013-01-15,39.921574,40.600937,39.912636,40.520489000000005,32.659817,1654700,DRI
2013-01-16,40.466854,40.591999,40.055659999999996,40.547302,32.681430999999996,1491500,DRI
2013-01-17,40.735023,40.922740999999995,40.32383,40.57412,32.703053000000004,1525300,DRI
2013-01-18,40.565182,40.770779,40.466854,40.565182,32.695839,1388900,DRI
2013-01-22,40.288074,41.190909999999995,39.984146,41.003192999999996,33.048878,2023800,DRI
2013-01-23,40.922740999999995,41.199852,40.672451,40.672451,32.782299,1174000,DRI
2013-01-24,40.770779,41.244545,40.708206,40.949558,33.005646,2399500,DRI
2013-01-25,41.146217,41.173035,40.636696,41.003192999999996,33.048878,1963400,DRI
2013-01-28,40.994254999999995,41.226669,40.886986,41.03001,33.070496,1701500,DRI
2013-01-29,41.03001,41.226669,40.797596,41.110462,33.135334,1145800,DRI
2013-01-30,41.03001,41.897095,40.94062,41.646801,33.567642,2412400,DRI
2013-01-31,41.566349,41.66468,41.217728,41.566349,33.5028,2011200,DRI
2013-02-01,41.611046,42.174202,41.387569,41.870277,33.747753,2905400,DRI
2013-02-04,41.789825,42.370861,41.575291,41.950726,33.812603,3794000,DRI
2013-02-05,42.049057,42.290409000000004,41.816643,41.870277,33.747753,2454800,DRI
2013-02-06,41.825581,42.326164,41.655739000000004,42.299347,34.093586,2356800,DRI
2013-02-07,42.335106,42.7463,42.084812,42.290409000000004,34.086388,2391400,DRI
2013-02-08,42.379799,42.379799,41.995422,42.335106,34.122409999999995,1586300,DRI
2013-02-11,42.290409000000004,42.460251,41.986484999999995,42.084812,33.92067,1527700,DRI
2013-02-12,42.013302,42.040115,41.539532,41.84346,33.726143,1488500,DRI
2013-02-13,41.414387,41.476959,40.717144,40.994254999999995,33.041676,2974800,DRI
2013-02-14,40.922740999999995,41.038948,40.556244,40.690327,32.796711,1748200,DRI
2013-02-15,40.672451,41.101521000000005,40.279133,40.359584999999996,32.530132,2196400,DRI
2013-02-19,40.493671,40.985313,40.270195,40.448975,32.602173,2402100,DRI
2013-02-20,40.511547,40.878048,40.046719,40.091415000000005,32.31398,2457000,DRI
2013-02-21,40.073536,40.493671,39.429928000000004,39.993088,32.234734,4378100,DRI
2013-02-22,40.341705,41.700435999999996,40.279133,41.324996999999996,33.308262,8571000,DRI
2013-02-25,41.307117,41.611046,40.431095,40.448975,32.602173,3829600,DRI
2013-02-26,40.127171000000004,41.1194,40.055659999999996,40.931683,32.991234000000006,3089700,DRI
2013-02-27,41.307117,42.120567,41.190909999999995,41.861336,33.740555,2519600,DRI
2013-02-28,41.861336,41.870277,41.271361999999996,41.360752000000005,33.337082,2368100,DRI
2013-03-01,41.065765,41.307117,40.609879,41.2803,33.272232,3774500,DRI
2013-03-04,41.2803,41.700435999999996,41.262423999999996,41.360752000000005,33.337082,2064400,DRI
2013-03-05,41.566349,41.798763,41.423325,41.673618,33.589252,1290800,DRI
2013-03-06,41.700435999999996,42.424496000000005,41.700435999999996,42.245712,34.050358,2281700,DRI
2013-03-07,42.245712,42.496006,41.897095,42.442371,34.208874,1916400,DRI
2013-03-08,42.630093,42.63903,41.950726,42.308289,34.100788,1531200,DRI
2013-03-11,42.174202,42.612213,42.066933,42.540703,34.288128,1395900,DRI
2013-03-12,42.576458,42.880383,42.504944,42.844627,34.533091999999996,1626600,DRI
2013-03-13,42.826747999999995,43.953064000000005,42.826747999999995,43.81004,35.311218,2900400,DRI
2013-03-14,43.818977000000004,43.917309,43.488234999999996,43.693832,35.21756,1250300,DRI
2013-03-15,43.479298,44.274868,43.470356,44.131844,35.570602,2324300,DRI
2013-03-18,43.756405,43.908367,43.389908,43.693832,35.21756,1349500,DRI
2013-03-19,43.711712,43.801102,43.291576,43.497173,35.059044,1075900,DRI
2013-03-20,43.595504999999996,43.953064000000005,43.309456,43.568687,35.116692,1559200,DRI
2013-03-21,43.407784,43.836857,43.193249,43.765343,35.275203999999995,2289000,DRI
2013-03-22,43.622318,44.578793,43.497173,44.355315999999995,35.750713,2631500,DRI
2013-03-25,44.882717,45.50845,44.60561,45.034683,36.298297999999996,2951700,DRI
2013-03-26,45.106194,45.31179,44.703938,45.31179,36.521640999999995,1851800,DRI
2013-03-27,45.141949,45.338608,44.802269,45.284973,36.500027,974200,DRI
2013-03-28,45.222401,46.357655,45.186646,46.196751,37.234924,2289700,DRI
2013-04-01,46.250384999999994,46.250384999999994,45.445877,45.499512,36.672947,1882300,DRI
2013-04-02,45.740864,46.035851,45.687228999999995,45.883888,36.982760999999996,1868400,DRI
2013-04-03,46.053726,46.4828,45.141949,45.24028,36.464001,1895500,DRI
2013-04-04,45.427997999999995,45.910706,45.419059999999995,45.660412,36.802631,3975800,DRI
2013-04-05,45.204521,45.320728,44.632427,45.177708,36.413574,3740100,DRI
2013-04-08,44.686062,44.918476,44.239113,44.60561,36.354813,1575700,DRI
2013-04-09,44.632427,44.882717,43.497173,43.890491,35.771969,4167100,DRI
2013-04-10,44.105026,45.016804,44.015636,44.846962,36.551525,2254100,DRI
2013-04-11,44.775452,45.186646,44.364258,44.543037,36.303814,2452700,DRI
2013-04-12,44.453648,45.043621,44.417891999999995,44.927414,36.617077,1639200,DRI
2013-04-15,44.802269,45.115131,43.515053,43.63126,35.56068,1781100,DRI
2013-04-16,43.997757,44.310623,43.586563,44.194416,36.01968,1816500,DRI
2013-04-17,43.890491,44.015636,43.237942,43.595504999999996,35.53154,1243000,DRI
2013-04-18,43.675953,43.827915000000004,43.130676,43.649136,35.57526,1454800,DRI
2013-04-19,43.872612,43.953064000000005,43.515053,43.70277,35.618977,929200,DRI
2013-04-22,43.801102,43.962002000000005,43.336273,43.854733,35.742825,1207800,DRI
2013-04-23,44.006699,44.882717,43.863673999999996,44.58773,36.340233000000005,2293500,DRI
2013-04-24,44.739697,45.320728,44.650307,45.007866,36.682652000000004,2347800,DRI
2013-04-25,45.392241999999996,45.946461,45.276035,45.562084000000006,37.134357,1948300,DRI
2013-04-26,45.427997999999995,45.892826,45.347546,45.57996,37.14893,1179800,DRI
2013-04-29,45.722984000000004,45.722984000000004,45.320728,45.481632,37.068787,1141600,DRI
2013-04-30,45.857071000000005,46.152058000000004,45.597839,46.152058000000004,37.615204,2127600,DRI
2013-05-01,45.973278,46.447044,45.928581,46.205692,37.658913,1884600,DRI
2013-05-02,46.205692,46.920811,46.009033,46.777786,38.125187,1960100,DRI
2013-05-03,46.929749,47.644871,46.8493,47.215796999999995,38.482185,1808300,DRI
2013-05-06,47.153225,47.555481,47.072773,47.296248999999996,38.547756,808000,DRI
2013-05-07,47.403519,47.618053,47.09959,47.519726,38.729889,822300,DRI
2013-05-08,47.376701000000004,47.653809,47.144287,47.653809,38.839176,1016200,DRI
2013-05-09,47.743198,47.761078000000005,47.090652,47.36776,38.606033000000004,793400,DRI
2013-05-10,47.412457,48.011368,47.412457,47.877285,39.021316999999996,763100,DRI
2013-05-13,47.805771,48.038185,47.439274,47.519726,38.729889,1050000,DRI
2013-05-14,47.582298,48.09182,47.242615,48.056065000000004,39.16703,1007800,DRI
2013-05-15,47.948795000000004,48.458321000000005,47.921978,48.190146999999996,39.276306,1114600,DRI
2013-05-16,48.047127,48.047127,47.162163,47.180042,38.453045,1644300,DRI
2013-05-17,47.224734999999995,47.761078000000005,47.117470000000004,47.761078000000005,38.926609,1254100,DRI
2013-05-20,47.770016,48.047127,47.492908,47.778954,38.94117,673400,DRI
2013-05-21,47.877285,48.038185,47.689564000000004,47.957733000000005,39.086890999999994,926700,DRI
2013-05-22,47.886223,48.065002,46.920811,47.037017999999996,38.336467999999996,1349500,DRI
2013-05-23,46.706276,47.591236,46.545372,47.573357,38.773604999999996,794200,DRI
2013-05-24,47.126408000000005,47.376701000000004,46.929749,47.224734999999995,38.489464,1120500,DRI
2013-05-28,47.600173999999996,47.91304,47.385639000000005,47.671688,38.853752,833000,DRI
2013-05-29,47.403519,47.662746000000006,47.20686,47.296248999999996,38.547756,1044300,DRI
2013-05-30,47.439274,47.573357,46.840359,46.911873,38.234489,844600,DRI
2013-05-31,46.876118,47.260494,46.295082,46.30402,37.739071,1101100,DRI
2013-06-03,46.402347999999996,47.028079999999996,46.393409999999996,46.983383,38.292759000000004,983600,DRI
2013-06-04,47.135345,48.190146999999996,47.135345,47.626991,38.817322,1660800,DRI
2013-06-05,47.546539,47.546539,46.885056,47.144287,38.423897,1196700,DRI
2013-06-06,47.126408000000005,47.689564000000004,47.001263,47.653809,38.839176,1039100,DRI
2013-06-07,47.859406,48.565585999999996,47.725322999999996,48.476196,39.509453,1031900,DRI
2013-06-10,48.771183,49.387974,48.458321000000005,48.860572999999995,39.822722999999996,997000,DRI
2013-06-11,48.529831,48.994659000000006,48.324234000000004,48.476196,39.509453,1080800,DRI
2013-06-12,48.511951,48.529831,46.554314,47.081715,38.372902,2987900,DRI
2013-06-13,47.117470000000004,47.814713,46.876118,47.626991,38.817322,1437200,DRI
2013-06-14,47.564419,47.698505,46.902931,46.965508,38.278187,978700,DRI
2013-06-17,47.323067,47.510784,46.902931,47.171104,38.445751,1435000,DRI
2013-06-18,47.153225,47.662746000000006,47.037017999999996,47.492908,38.708038,1761300,DRI
2013-06-19,47.618053,47.957733000000005,46.983383,47.037017999999996,38.336467999999996,1781500,DRI
2013-06-20,46.8493,47.054897,45.571022,45.794498,37.323784,2728100,DRI
2013-06-21,45.535267,45.588902000000004,43.604442999999996,44.802269,36.515083000000004,6415700,DRI
