,date,gt_index,isPartial,stock_symbol
115,2015-12-13 00:00:00,9,False,HSIC
116,2015-12-20 00:00:00,16,False,HSIC
117,2015-12-27 00:00:00,11,False,HSIC
118,2016-01-03 00:00:00,15,False,HSIC
119,2016-01-10 00:00:00,19,False,HSIC
120,2016-01-17 00:00:00,0,False,HSIC
121,2016-01-24 00:00:00,10,False,HSIC
122,2016-01-31 00:00:00,10,False,HSIC
123,2016-02-07 00:00:00,15,False,HSIC
124,2016-02-14 00:00:00,14,False,HSIC
125,2016-02-21 00:00:00,38,False,HSIC
126,2016-02-28 00:00:00,19,False,HSIC
127,2016-03-06 00:00:00,10,False,HSIC
128,2016-03-13 00:00:00,14,False,HSIC
129,2016-03-20 00:00:00,10,False,HSIC
130,2016-03-27 00:00:00,30,False,HSIC
131,2016-04-03 00:00:00,15,False,HSIC
132,2016-04-10 00:00:00,20,False,HSIC
133,2016-04-17 00:00:00,19,False,HSIC
134,2016-04-24 00:00:00,19,False,HSIC
135,2016-05-01 00:00:00,25,False,HSIC
136,2016-05-08 00:00:00,24,False,HSIC
137,2016-05-15 00:00:00,10,False,HSIC
138,2016-05-22 00:00:00,20,False,HSIC
139,2016-05-29 00:00:00,0,False,HSIC
140,2016-06-05 00:00:00,10,False,HSIC
141,2016-06-12 00:00:00,40,False,HSIC
142,2016-06-19 00:00:00,50,False,HSIC
143,2016-06-26 00:00:00,20,False,HSIC
144,2016-07-03 00:00:00,0,False,HSIC
145,2016-07-10 00:00:00,21,False,HSIC
146,2016-07-17 00:00:00,0,False,HSIC
147,2016-07-24 00:00:00,10,False,HSIC
148,2016-07-31 00:00:00,16,False,HSIC
149,2016-08-07 00:00:00,65,False,HSIC
150,2016-08-14 00:00:00,11,False,HSIC
151,2016-08-21 00:00:00,37,False,HSIC
152,2016-08-28 00:00:00,20,False,HSIC
153,2016-09-04 00:00:00,0,False,HSIC
154,2016-09-11 00:00:00,0,False,HSIC
155,2016-09-18 00:00:00,10,False,HSIC
156,2016-09-25 00:00:00,10,False,HSIC
157,2016-10-02 00:00:00,10,False,HSIC
158,2016-10-09 00:00:00,20,False,HSIC
159,2016-10-16 00:00:00,15,False,HSIC
